"player_fifa_api_id","Rating","Crossing","Finishing","Heading","Short_Pass","Volleys","Dribbling","Curve","Freekick_Accuracy","Long_Pass","Ball_Control","Acceleration","Speed","Agility","Reactions","Balance","Shot_Power","Jumping","Stamina","Strength","Long_shots","Aggression","Interceptions","Attacking_Position","Vision","penalties","Marking","Standing_Tackle","Sliding_Tackle","GK_Diving","GK_Handling","GK_Kicking","GK_Positioning","GK_Reflexes","Work_Rate","Height","Weight","Age"
"54051","76","74","69","34","73","71","83","61","28","72","77","83","79","82","73","87","68","71","69","73","55","36","39","72","74","63","30","37","46","15","11","8","10","15","high / high","170","170","30"
"169216","75","70","75","75","62","70","72","54","37","49","75","84","84","74","77","75","76","93","84","79","67","79","42","77","63","78","36","27","24","11","13","10","11","10","high / high","180","179","28"
"48940","85","19","12","19","35","17","12","13","19","33","22","45","52","49","86","34","21","51","32","65","11","17","23","13","17","23","11","13","12","83","84","73","83","84","medium / medium","195","198","33"
"196932","70","39","69","75","65","61","65","45","41","51","69","78","69","58","66","38","75","75","65","79","51","46","36","73","56","61","17","21","19","16","13","8","15","11","medium / medium","193","190","22"
"187942","73","37","76","84","61","67","65","50","60","50","70","68","76","60","64","50","76","81","74","84","68","66","36","74","42","66","16","39","23","6","13","14","8","7","high / medium","193","190","26"
"2651","75","12","14","13","38","20","13","20","13","33","24","41","46","47","74","55","42","74","29","58","12","43","27","13","16","44","14","11","12","72","73","72","79","75","medium / medium","185","185","39"
"53914","81","55","30","79","71","44","49","55","31","66","62","66","68","51","74","64","69","90","78","83","54","79","85","51","39","68","82","85","83","32","33","38","32","34","medium / high","182","183","33"
"106573","82","10","12","11","27","10","12","11","12","36","27","60","55","58","75","53","29","80","34","71","10","36","21","12","38","26","10","12","10","82","78","77","85","83","medium / medium","182","172","33"
"211381","78","70","71","35","77","70","85","71","72","66","83","86","86","91","72","89","72","34","70","40","66","47","19","76","78","69","44","40","32","9","16","10","14","7","high / low","170","132","22"
"216321","61","52","57","50","61","52","64","61","66","58","67","69","68","68","56","63","63","59","51","62","54","61","27","54","59","60","33","44","38","9","13","13","15","13","high / high","185","181","20"
"217699","78","46","76","90","69","79","68","65","47","49","71","69","75","65","79","57","83","87","88","85","66","84","45","86","70","73","25","37","19","10","9","6","15","11","high / high","187","185","27"
"164468","83","28","56","86","65","47","58","48","27","61","64","69","77","67","84","51","63","82","68","79","66","78","86","45","56","53","84","87","88","5","12","9","5","12","medium / medium","193","190","29"
"180403","82","74","75","29","82","59","86","74","57","77","85","92","86","87","81","82","71","46","86","61","80","44","55","77","80","60","43","62","51","14","12","13","7","13","high / high","175","165","27"
"186672","77","62","52","73","77","49","73","60","60","64","70","78","69","76","71","53","63","77","77","75","54","78","80","57","73","63","77","81","76","7","16","6","10","14","medium / medium","190","185","30"
"204519","69","51","45","65","62","44","62","56","45","56","61","72","74","70","71","60","61","85","77","72","64","71","69","53","59","51","74","77","74","13","14","14","14","12","medium / medium","182","159","26"
"169706","77","57","54","69","80","60","73","39","24","78","77","64","60","63","77","71","57","68","81","72","45","70","79","65","74","47","71","78","76","13","11","16","6","6","medium / high","185","152","26"
"176635","87","80","74","54","87","77","86","84","79","80","90","77","68","84","87","70","70","52","64","56","75","54","24","83","92","76","22","16","19","6","14","10","6","14","medium / low","182","168","26"
"192129","72","11","13","13","41","11","14","20","11","26","24","55","52","58","70","46","19","83","33","74","12","24","23","15","14","13","13","13","15","73","66","66","74","78","medium / medium","190","187","26"
"208333","75","73","55","70","78","61","75","66","61","75","75","68","77","75","73","59","78","65","78","83","70","76","76","70","74","60","71","75","73","14","8","8","13","11","medium / medium","187","181","21"
"220633","68","58","65","31","54","50","78","59","42","56","75","91","88","90","58","82","67","55","71","50","63","33","23","57","57","58","21","22","20","6","11","11","13","10","medium / medium","177","146","19"
"183916","72","73","70","71","75","69","73","75","73","69","75","77","78","78","63","77","83","70","64","65","78","80","73","68","67","63","67","69","70","13","9","7","15","7","high / medium","172","152","26"
"155355","73","70","62","71","73","66","75","71","65","66","73","77","76","76","74","78","65","70","80","57","62","62","56","70","74","63","42","52","43","6","7","7","8","7","medium / medium","180","152","27"
"204077","74","67","68","64","72","72","84","69","58","55","81","84","88","84","69","71","79","69","68","75","73","50","30","70","64","70","17","15","18","4","6","4","4","4","high / medium","182","165","20"
"6826","79","80","56","74","83","65","64","78","78","81","73","32","51","52","78","63","77","70","79","77","71","80","82","58","74","72","79","80","80","7","13","9","7","12","medium / high","182","174","34"
"172953","71","57","27","76","63","21","59","33","22","61","65","75","71","68","73","76","47","80","75","77","34","58","65","53","58","44","76","76","79","6","15","8","13","10","medium / medium","177","179","28"
"192766","75","67","42","70","74","32","63","66","40","56","73","66","71","62","70","66","46","84","74","68","37","79","79","61","61","51","74","78","77","14","12","16","15","10","medium / medium","177","159","23"
"224021","62","54","63","44","67","44","69","52","50","57","59","82","78","66","53","67","56","42","47","62","56","40","28","58","50","66","24","33","32","12","10","6","10","16","medium / low","177","141","18"
"178213","77","70","57","70","77","59","74","61","30","75","74","65","55","49","73","55","73","74","92","77","68","77","74","62","66","52","75","80","79","12","11","11","14","12","low / medium","187","176","27"
"177578","76","44","34","85","56","22","30","32","38","49","54","53","52","39","73","33","47","50","65","88","32","83","74","37","46","35","77","80","73","11","8","12","15","8","medium / medium","193","203","28"
"138436","71","72","72","73","69","67","72","64","56","57","73","67","68","76","74","68","73","76","91","84","69","81","61","73","69","72","61","56","44","8","14","7","10","6","high / high","182","174","32"
"193475","76","75","39","77","74","43","74","75","73","76","75","85","78","60","73","74","65","91","80","70","54","79","67","70","64","49","75","76","78","8","8","14","16","10","high / medium","177","150","25"
"182945","79","73","75","66","74","70","83","68","74","64","81","89","88","85","79","69","73","68","72","55","71","55","51","74","70","75","38","40","35","11","12","8","10","12","medium / medium","175","152","27"
"189157","76","76","64","51","68","51","86","62","49","64","81","89","88","84","72","76","81","58","81","82","71","76","31","69","59","65","27","31","17","8","9","12","14","6","high / medium","185","185","26"
"201818","76","65","78","65","72","75","82","60","48","53","80","95","92","90","77","88","78","82","80","45","73","33","24","79","66","69","20","28","24","7","12","13","15","14","high / medium","167","152","22"
"213655","55","35","50","42","43","48","64","47","40","33","54","78","77","77","53","76","45","50","55","61","48","30","18","53","53","56","15","18","16","14","7","12","14","11","medium / medium","180","165","19"
"139062","78","12","11","22","33","13","12","23","11","48","30","49","54","59","75","55","23","70","44","76","14","46","22","15","38","16","15","11","12","80","72","69","81","82","medium / medium","185","176","34"
"165321","71","70","61","62","73","66","61","68","55","68","68","68","67","66","74","58","61","63","76","72","52","72","71","58","62","62","73","73","73","6","16","13","11","16","high / medium","182","181","30"
"165788","73","51","74","83","66","72","68","54","56","63","70","62","61","56","75","57","76","73","68","87","62","74","33","77","59","67","27","48","45","13","8","8","16","11","high / medium","185","176","29"
"186190","74","60","57","64","73","53","73","38","35","76","72","89","88","80","76","78","70","86","85","65","64","73","67","74","64","46","70","75","75","9","15","7","8","6","high / medium","175","148","25"
"184484","78","78","78","60","80","74","76","82","85","75","79","67","67","68","77","62","82","70","74","67","83","57","37","78","84","80","55","53","57","13","8","10","15","12","high / medium","185","170","26"
"200841","74","74","41","60","69","60","68","60","52","64","68","72","82","62","70","66","72","66","77","74","41","71","69","67","62","49","77","78","78","12","15","15","11","12","high / high","185","170","23"
"230666","78","66","80","61","74","67","85","76","54","66","83","88","85","92","82","91","73","63","84","61","72","56","32","79","72","73","20","17","19","13","8","6","6","15","High / High","175 cm","67 kg","19"
"194138","76","59","77","65","66","68","70","48","39","51","69","91","91","72","74","76","80","70","79","79","65","61","24","79","67","74","20","13","17","11","16","11","9","14","High / Medium","180 cm","78 kg","25"
"200478","74","57","66","62","77","65","68","59","58","76","73","67","69","70","70","63","68","71","81","71","69","63","73","63","72","51","65","70","65","12","6","9","9","14","Medium / Medium","185 cm","79 kg","25"
"186385","74","56","60","45","75","40","69","67","66","72","72","70","71","70","71","72","70","59","80","64","71","82","75","55","73","66","63","75","72","14","9","10","12","10","Medium / Medium","175 cm","75 kg","28"
"213956","73","73","64","40","70","47","82","54","42","52","77","92","93","80","66","81","71","73","61","80","49","47","27","69","43","47","20","23","16","13","9","11","12","7","High / Low","178 cm","76 kg","21"
"203263","73","39","30","73","65","27","53","29","46","64","56","43","56","38","56","59","52","70","72","88","29","75","70","46","45","40","72","76","71","14","16","9","14","9","High / Medium","188 cm","79 kg","24"
"200408","73","28","24","73","59","20","30","31","22","50","58","63","64","56","63","68","33","75","63","78","28","58","72","24","29","21","76","77","73","12","8","16","16","11","Medium / Medium","185 cm","78 kg","24"
"207807","72","70","67","25","68","43","76","70","67","52","71","89","91","92","62","92","60","61","73","47","69","65","35","67","67","56","53","43","37","15","14","15","7","10","High / Medium","163 cm","62 kg","23"
"202113","72","60","61","63","66","31","68","47","42","62","67","83","90","83","63","77","63","81","79","75","65","70","67","60","68","51","70","73","70","14","10","6","13","14","Medium / Medium","177 cm","72 kg","23"
"193910","72","68","59","47","78","59","76","67","67","75","73","68","67","78","64","74","67","33","72","57","66","61","57","71","71","66","52","53","54","10","7","12","13","16","High / Medium","185 cm","71 kg","25"
"188107","72","41","73","63","53","64","67","50","35","29","70","86","78","82","69","75","73","82","70","84","66","71","33","71","44","69","15","17","12","12","7","10","13","14","High / Low","180 cm","75 kg","27"
"233601","71","66","60","59","77","61","74","59","63","62","75","79","77","73","55","66","62","51","62","56","65","54","33","71","70","65","43","44","46","12","13","15","12","10","High / High","183 cm","72 kg","19"
"232099","71","60","70","69","74","61","67","60","43","71","72","68","75","56","64","53","75","74","79","77","62","75","71","72","66","57","66","73","71","9","14","8","12","13","Medium / Medium","191 cm","82 kg","20"
"212419","71","70","35","63","65","30","69","45","37","59","65","78","78","73","67","54","41","64","79","80","30","73","70","57","54","32","68","71","70","7","10","13","7","15","Medium / Medium","196 cm","77 kg","24"
"208534","71","23","52","76","59","45","47","22","24","52","60","55","58","50","64","51","53","78","60","80","21","67","71","25","26","32","72","70","69","14","12","12","14","10","Medium / Medium","188 cm","81 kg","23"
"202695","71","29","21","72","62","17","58","27","57","60","65","67","68","62","61","63","33","72","68","75","23","65","69","18","33","34","70","75","71","14","8","12","9","7","Medium / Medium","191 cm","81 kg","24"
"163625","71","72","62","58","74","55","59","59","68","70","73","66","65","64","66","70","75","73","71","71","70","73","65","64","72","77","68","68","65","16","8","6","6","8","High / Medium","178 cm","79 kg","31"
"152690","71","10","10","13","34","19","10","10","11","12","23","33","43","44","66","36","22","59","29","59","12","12","15","10","32","18","16","14","18","71","69","73","74","69","Medium / Medium","193 cm","90 kg","38"
"224294","70","57","56","47","75","44","75","48","57","68","76","79","74","79","69","82","60","60","79","63","57","79","66","55","66","45","61","66","65","6","15","12","15","13","Medium / Medium","175 cm","71 kg","20"
"205897","71","42","41","68","75","29","70","51","38","70","73","72","68","76","69","58","71","71","68","74","67","65","69","54","72","49","66","69","66","12","9","15","8","8","Medium / Medium","185 cm","80 kg","22"
"200309","70","64","47","53","62","39","69","49","43","46","67","87","91","72","54","62","49","60","88","74","44","69","66","66","60","51","60","63","72","8","13","12","9","12","High / Medium","183 cm","77 kg","25"
"229984","69","66","38","55","65","39","72","60","46","59","69","82","78","70","64","68","39","74","73","61","35","69","64","65","65","50","65","68","67","10","7","14","7","10","High / Medium","178 cm","71 kg","20"
"172966","69","63","39","53","60","43","59","44","66","48","63","64","62","67","59","80","47","72","85","72","40","52","63","52","55","39","72","73","77","16","15","7","7","7","Medium / Medium","173 cm","72 kg","29"
"53739","69","19","17","14","26","15","11","17","19","24","20","56","49","63","67","45","24","71","37","69","19","42","23","14","56","20","12","13","19","71","61","69","69","70","Medium / Medium","193 cm","83 kg","34"
"231281","68","66","58","58","74","41","65","52","50","67","61","83","83","74","60","75","62","66","81","57","46","67","60","62","63","55","62","63","63","14","15","14","6","7","High / Medium","175 cm","69 kg","18"
"228295","68","52","30","64","62","27","65","33","30","44","68","64","66","60","66","71","48","73","76","75","27","60","63","40","55","38","66","70","68","14","11","10","14","13","Medium / Medium","189 cm","75 kg","21"
"221618","68","29","71","67","45","47","74","34","31","33","56","85","84","74","52","65","76","70","53","74","76","33","18","66","47","75","14","15","17","12","14","13","6","16","Medium / Medium","184 cm","82 kg","21"
"212493","68","64","65","32","62","59","75","62","69","56","71","85","86","85","47","76","65","56","61","56","64","32","32","57","63","53","24","23","22","15","7","14","10","15","Medium / Medium","178 cm","70 kg","21"
"193884","68","67","65","60","67","61","67","64","63","59","67","69","75","64","59","61","64","70","91","63","63","56","59","62","68","65","56","59","53","6","9","9","8","6","Medium / Medium","188 cm","74 kg","26"
"188278","68","12","11","11","29","15","13","12","11","17","16","46","50","67","59","41","19","67","32","62","12","33","23","9","33","14","11","14","14","70","65","64","67","73","Medium / Medium","189 cm","84 kg","25"
"225024","67","40","37","62","68","40","65","39","35","57","67","78","81","65","65","57","51","57","74","73","42","63","56","50","45","40","65","71","70","13","12","9","8","16","Medium / Medium","185 cm","74 kg","20"
"221890","67","54","52","76","73","45","63","49","33","67","72","69","68","70","57","64","67","57","69","76","50","75","66","57","64","51","70","71","73","11","11","8","11","7","Medium / High","178 cm","68 kg","22"
"203331","67","62","52","46","59","47","68","53","43","56","66","88","87","79","60","79","52","72","70","57","47","51","24","61","60","49","34","40","16","9","11","7","12","9","Medium / Medium","178 cm","72 kg","24"
"202697","67","47","36","65","63","34","53","55","58","53","59","56","67","60","55","59","49","62","66","74","42","56","65","47","44","42","67","70","66","13","10","11","13","10","Medium / Medium","185 cm","84 kg","23"
"201911","67","40","65","62","68","62","68","48","47","51","69","77","75","74","55","63","73","63","63","60","61","55","39","65","56","67","32","28","20","10","11","15","11","6","Medium / Medium","187 cm","72 kg","24"
"50723","67","13","11","20","28","12","11","13","11","18","26","51","52","54","68","51","25","32","44","76","13","40","24","13","21","41","11","12","12","64","70","63","65","67","Medium / Medium","196 cm","86 kg","36"
"236246","66","56","57","57","74","56","68","60","49","71","77","73","76","61","63","61","67","58","60","75","47","46","27","50","55","57","45","47","57","15","9","11","14","10","Medium / Medium","183 cm","75 kg","19"
"230005","66","44","48","52","70","40","66","43","38","65","69","72","75","63","62","70","48","57","74","66","47","73","56","60","67","42","48","64","58","11","12","9","14","10","Medium / Medium","180 cm","78 kg","18"
"222528","66","58","56","51","67","53","69","55","58","65","70","82","79","57","59","78","64","54","59","65","55","76","31","54","65","59","47","54","50","13","13","11","14","8","Medium / Medium","173 cm","69 kg","21"
"221350","66","45","68","64","53","49","67","48","31","35","67","87","86","77","55","72","67","76","58","57","49","34","19","66","61","60","20","21","29","9","11","16","11","7","High / Low","178 cm","71 kg","20"
"194146","66","23","14","65","45","16","47","35","32","37","51","53","54","60","57","51","56","80","34","78","25","70","64","48","30","31","65","66","67","8","14","7","8","7","Low / Medium","187 cm","82 kg","26"
"231410","65","43","62","30","63","44","73","62","47","48","72","82","78","83","46","82","61","57","61","39","50","28","20","61","58","58","22","23","21","13","9","13","10","6","High / Medium","170 cm","68 kg","18"
"230899","65","51","64","49","53","58","70","48","34","39","61","84","84","82","59","80","70","68","58","54","69","68","13","66","44","65","16","13","12","12","12","9","15","6","Medium / Medium","174 cm","78 kg","19"
"226401","65","54","64","52","63","56","68","56","51","63","68","73","73","73","60","73","67","52","59","47","65","48","33","56","59","54","46","49","52","8","13","7","14","8","Medium / Low","177 cm","73 kg","19"
"216325","65","14","15","14","32","19","20","20","15","41","27","48","49","40","62","42","24","64","31","64","17","28","22","14","35","34","14","16","14","64","66","66","64","63","Medium / Medium","196 cm","77 kg","21"
"215211","65","37","30","69","63","21","60","29","30","52","54","68","55","57","54","55","26","61","56","74","28","55","60","35","34","39","62","68","64","7","7","9","13","9","Medium / High","189 cm","87 kg","21"
"205596","65","64","49","54","54","36","65","34","32","49","66","72","74","60","54","67","34","60","76","59","33","54","62","60","49","43","66","65","65","8","10","14","14","15","High / Medium","179 cm","65 kg","23"
"229682","64","24","25","67","38","26","26","28","22","28","55","65","68","38","63","67","40","74","63","64","25","60","65","27","56","36","64","65","64","10","8","12","14","7","Medium / Medium","191 cm","72 kg","19"
"228813","64","54","61","43","74","44","65","65","50","72","71","66","67","72","51","81","62","55","61","48","51","45","42","48","67","49","44","46","48","16","8","9","10","7","Medium / Low","173 cm","74 kg","19"
"228332","64","43","35","61","65","42","61","45","48","59","58","71","76","66","56","74","70","61","65","73","38","78","61","37","56","51","64","64","62","9","14","8","10","11","Medium / High","178 cm","64 kg","19"
"225782","64","60","51","38","68","39","65","44","36","66","63","79","75","74","62","70","58","58","72","68","54","58","61","56","60","54","57","59","58","15","9","7","10","13","Medium / Medium","177 cm","71 kg","19"
"215756","64","67","47","47","60","42","68","67","47","57","65","74","78","74","62","73","48","61","61","59","51","55","56","47","57","52","62","63","61","12","12","12","7","9","Medium / Medium","180 cm","70 kg","22"
"203841","64","11","14","11","32","14","13","11","12","35","24","50","45","29","52","45","36","59","32","52","14","36","17","13","22","22","15","15","14","67","65","59","63","66","Medium / Medium","192 cm","76 kg","24"
"199812","64","15","11","13","35","15","12","14","12","34","26","42","42","48","65","44","22","48","40","58","15","28","28","13","19","27","20","11","11","64","58","65","60","67","Medium / Medium","189 cm","79 kg","24"
"236248","63","43","61","44","62","45","64","47","43","51","65","86","76","78","60","80","66","60","64","55","59","31","28","63","51","62","16","15","21","14","7","7","8","12","High / Medium","174 cm","72 kg","17"
"235855","63","35","64","56","60","55","73","51","39","47","65","89","87","74","55","78","66","58","58","57","54","36","18","42","58","60","22","17","20","8","11","12","11","11","Medium / Medium","175 cm","70 kg","17"
"231447","63","42","65","64","57","43","59","46","35","35","54","77","80","50","63","65","54","64","50","73","59","38","19","62","54","75","22","17","16","7","9","9","10","14","Medium / Medium","180 cm","75 kg","18"
"228509","63","41","41","54","68","46","72","46","43","62","59","82","75","79","62","59","63","64","54","57","46","45","47","62","61","53","41","41","42","10","15","11","16","8","Medium / Medium","183 cm","75 kg","19"
"224656","63","60","33","51","46","36","64","42","37","43","56","77","79","63","56","78","32","61","62","64","35","57","63","54","38","49","62","64","66","7","14","10","10","9","High / Medium","175 cm","65 kg","20"
"222104","63","30","30","65","57","25","44","26","22","49","62","67","61","58","54","56","31","68","75","72","22","52","52","28","32","35","61","67","63","14","11","11","8","9","Medium / Medium","196 cm","80 kg","19"
"221479","63","46","65","52","50","59","65","42","42","35","61","80","82","82","57","71","65","67","69","58","56","49","34","63","54","54","23","31","21","12","12","8","7","11","High / Low","187 cm","64 kg","20"
"218660","63","58","57","42","61","54","68","58","45","52","65","82","83","61","46","78","58","45","58","54","53","37","20","53","56","67","26","31","36","10","10","13","11","9","Medium / Medium","168 cm","67 kg","20"
"213900","63","43","65","55","60","62","61","51","48","46","60","70","69","56","51","69","63","67","59","65","62","34","16","64","50","64","22","21","21","7","9","8","16","6","Medium / Low","176 cm","75 kg","21"
"210317","63","62","43","49","67","46","59","56","38","58","64","64","63","49","55","51","55","61","63","58","52","62","62","57","51","39","63","67","60","9","15","9","10","12","Medium / Medium","178 cm","78 kg","22"
"220031","62","36","65","62","52","50","50","42","31","37","54","71","69","59","61","62","66","66","72","65","54","27","21","61","48","59","12","19","14","13","11","12","13","13","High / Medium","188 cm","74 kg","20"
"218661","62","50","57","52","71","51","66","64","56","66","69","62","68","63","52","67","65","54","53","59","44","51","28","54","64","55","49","53","52","7","9","9","14","10","Medium / Medium","180 cm","71 kg","21"
"209532","62","14","17","12","36","23","14","18","20","35","22","50","55","60","69","44","21","57","36","64","15","31","26","13","20","31","16","11","11","60","58","54","60","65","Medium / Medium","191 cm","81 kg","22"
"197932","62","49","62","51","53","51","54","50","47","43","55","85","84","80","66","82","56","67","59","60","54","47","37","69","40","58","27","31","25","8","6","13","10","6","High / Low","180 cm","80 kg","26"
"237479","61","43","39","56","77","43","56","47","46","63","61","69","65","50","55","78","70","58","57","52","43","64","46","55","55","54","49","56","54","14","10","6","8","10","Medium / Medium","170 cm","75 kg","18"
"236464","61","43","70","66","51","44","51","41","43","41","60","65","65","52","55","68","56","61","53","47","55","33","17","58","54","66","16","18","22","14","5","12","11","10","High / Low","185 cm","70 kg","19"
"236247","61","45","60","56","73","46","55","41","46","64","62","75","78","58","55","79","63","58","56","42","50","66","49","60","52","55","49","57","62","11","12","6","14","9","High / Medium","173 cm","67 kg","18"
"227995","61","50","42","55","72","40","55","65","64","65","59","66","68","60","63","73","71","61","61","44","58","55","49","58","50","55","50","50","59","6","7","14","11","9","High / Medium","178 cm","66 kg","19"
"225383","61","51","49","58","68","58","63","63","48","68","68","55","57","61","59","69","53","54","47","44","44","49","28","56","63","56","47","55","57","10","7","7","11","9","Medium / Medium","178 cm","64 kg","20"
"223979","61","52","61","38","57","54","60","55","48","49","58","77","79","80","49","88","68","46","68","47","65","48","37","58","52","59","40","20","16","14","15","7","15","8","High / Medium","173 cm","69 kg","18"
"223963","61","48","24","60","53","26","45","33","35","51","50","72","68","63","56","72","44","76","64","65","33","56","54","50","39","40","65","64","58","7","14","16","12","6","Medium / Medium","187 cm","80 kg","18"
"237966","60","52","52","48","62","51","60","56","52","63","62","63","65","70","60","68","63","56","54","50","46","47","33","48","62","55","45","48","47","11","12","7","9","15","High / Medium","175 cm","70 kg","19"
"237337","60","61","47","45","54","53","73","55","42","51","66","60","69","57","44","81","69","46","50","39","48","39","20","46","58","70","35","37","49","9","7","10","15","12","Medium / Medium","173 cm","64 kg","17"
"235161","60","43","62","50","54","54","61","61","37","49","62","71","77","55","58","64","66","52","50","56","55","38","14","47","52","63","17","22","23","14","8","15","5","7","Medium / Medium","180 cm","67 kg","18"
"232104","60","56","58","44","54","50","66","48","44","43","59","83","81","75","42","71","71","53","51","56","40","39","21","52","54","55","25","27","31","7","6","11","15","9","High / Medium","180 cm","76 kg","19"
"232102","60","29","30","62","35","33","33","28","37","32","35","61","55","44","50","47","46","60","57","70","22","56","62","33","36","43","55","64","63","9","7","10","6","12","Medium / Medium","189 cm","72 kg","18"
"230882","60","37","30","63","34","37","37","29","36","36","39","55","62","40","49","62","43","72","61","64","26","48","59","27","33","45","59","67","66","8","6","5","8","6","Medium / Medium","178 cm","83 kg","20"
"229348","60","55","33","52","37","32","65","35","39","33","52","67","64","54","63","67","32","54","57","42","31","55","60","49","40","45","59","64","65","12","9","15","14","9","Medium / Medium","181 cm","64 kg","19"
"228407","60","44","42","58","67","51","58","46","47","63","62","55","68","67","58","68","54","64","54","56","47","59","51","62","57","53","49","47","54","11","16","14","10","10","Medium / Medium","181 cm","67 kg","23"
"228382","60","37","62","59","44","41","59","36","29","38","60","76","80","62","47","58","49","60","59","76","53","60","16","59","51","50","21","23","25","11","9","15","10","6","High / Medium","183 cm","77 kg","19"
"225785","60","35","57","38","55","43","69","43","30","43","61","83","82","65","55","73","50","56","61","52","46","27","23","60","50","60","16","11","16","9","10","8","9","9","Medium / Medium","178 cm","67 kg","19"
"223977","60","50","54","35","47","34","66","41","29","39","58","85","87","78","53","74","50","48","62","34","41","42","14","56","55","59","14","19","12","14","14","14","15","6","High / Medium","170 cm","62 kg","19"
"220710","60","55","61","47","55","50","63","56","62","53","62","81","79","69","42","84","60","45","52","43","53","31","21","54","52","61","36","37","36","7","13","9","15","7","Medium / Medium","170 cm","70 kg","20"
"216867","60","34","67","56","50","44","49","41","31","33","57","81","80","60","51","73","55","60","57","63","51","35","22","53","45","51","14","22","18","14","11","7","9","14","High / Low","178 cm","70 kg","21"
"216794","60","36","64","50","61","55","61","63","38","48","57","69","54","58","63","63","67","51","58","67","64","40","22","46","62","57","23","24","24","9","11","10","6","10","Medium / Medium","188 cm","76 kg","21"
"213686","60","55","25","44","55","30","56","27","32","53","53","70","73","60","57","67","38","63","61","64","29","62","62","49","40","39","55","56","60","8","13","7","14","9","Medium / Medium","178 cm","72 kg","22"
"208668","60","53","59","54","57","54","68","51","52","44","65","69","74","72","48","62","61","65","56","68","58","47","28","49","44","53","15","19","12","11","14","15","16","9","Medium / Medium","185 cm","75 kg","20"
"237459","59","43","59","55","48","46","53","46","39","39","58","79","81","56","59","57","58","55","56","49","57","36","13","53","57","55","23","18","22","7","14","9","10","8","Medium / Medium","182 cm","70 kg","18"
"236041","59","54","53","60","58","50","55","51","49","43","56","64","57","53","61","72","60","66","57","52","54","36","15","63","49","50","20","14","15","12","8","12","14","14","High / Medium","178 cm","74 kg","19"
"234247","59","64","35","54","42","35","52","42","43","32","46","80","85","67","52","72","33","62","78","64","37","55","53","57","36","41","53","56","52","11","7","12","13","7","High / Medium","178 cm","78 kg","19"
"233934","59","15","14","25","21","23","28","16","29","19","26","33","36","45","50","52","35","58","35","51","24","35","12","5","41","28","12","11","19","59","57","49","54","67","Medium / Medium","188 cm","77 kg","18"
"233793","59","55","36","49","38","34","60","40","34","29","45","70","75","51","54","55","36","62","78","72","37","57","54","52","44","43","54","66","59","11","9","13","13","9","High / Medium","183 cm","85 kg","18"
"231673","59","41","44","49","64","33","56","48","46","64","63","69","73","78","53","71","56","60","57","65","51","45","53","42","61","47","45","47","46","8","10","11","5","5","Medium / Medium","183 cm","76 kg","18"
"231445","59","49","61","54","63","54","69","55","43","59","59","73","75","50","56","65","61","54","61","71","54","47","39","45","63","62","32","42","44","11","13","8","10","14","Medium / Medium","180 cm","75 kg","18"
"230640","59","34","59","63","48","51","56","44","32","36","51","73","68","59","51","55","64","58","60","66","60","30","17","50","44","62","15","19","18","9","6","12","8","11","Medium / Medium","188 cm","76 kg","21"
"229779","59","34","25","56","43","35","37","33","33","35","36","55","55","41","49","58","48","68","63","55","23","54","58","25","33","41","61","67","66","13","12","13","10","8","Medium / Medium","190 cm","80 kg","20"
"229718","59","50","47","43","65","39","60","65","70","64","63","70","69","65","53","70","68","60","55","38","57","43","43","42","62","40","37","40","39","6","7","12","5","10","High / Medium","185 cm","70 kg","18"
"224017","59","49","42","57","64","38","53","44","51","61","55","54","54","57","52","65","43","60","48","72","39","58","49","37","61","53","54","60","58","8","6","9","16","7","Medium / Medium","188 cm","68 kg","21"
"216270","59","56","54","47","60","39","60","56","52","57","62","69","69","59","51","65","58","54","49","56","42","46","29","50","64","60","46","53","51","11","15","16","10","8","Medium / Medium","173 cm","72 kg","22"
"175603","59","17","15","14","26","12","13","11","11","23","22","52","54","55","51","28","25","58","17","70","16","37","10","16","33","21","14","14","11","67","54","54","54","61","Medium / Medium","197 cm","101 kg","29"
"236042","58","44","40","63","58","41","54","48","50","53","56","61","59","57","55","56","50","58","53","62","42","66","52","39","45","57","57","52","56","6","9","8","6","7","Medium / Medium","174 cm","74 kg","19"
"235156","58","32","28","56","58","34","38","31","28","46","40","55","53","47","56","54","37","62","58","56","28","50","55","24","37","35","53","65","68","8","13","14","6","14","Medium / High","181 cm","75 kg","19"
"235043","58","52","32","55","69","36","57","49","45","66","54","56","62","56","56","62","56","63","50","56","41","63","56","36","51","41","65","70","61","10","14","7","9","7","Medium / High","182 cm","75 kg","18"
"233796","58","44","42","58","62","36","54","41","46","57","61","56","64","59","55","55","57","60","49","56","38","61","57","31","54","54","55","58","55","8","9","6","7","12","Medium / Medium","178 cm","69 kg","18"
"233064","58","50","54","31","58","43","56","50","52","53","55","72","66","68","45","67","61","34","54","31","58","41","32","53","61","60","26","34","31","11","12","13","8","12","High / Medium","175 cm","64 kg","18"
"232759","58","55","25","41","55","28","60","47","29","40","59","62","68","59","54","73","25","58","58","44","31","59","56","37","37","40","57","60","58","13","13","9","12","11","Medium / Medium","178 cm","74 kg","17"
"232757","58","53","47","31","61","48","61","54","52","57","60","62","65","71","48","68","52","34","56","34","51","46","41","48","65","50","34","52","51","12","12","9","11","9","Medium / Medium","172 cm","60 kg","19"
